2022-02-28 00:02:58.043 [cluster-ClusterId{value='621b84b3bc236e09563ec6ea', description='null'}-8.142.46.67:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:457, serverValue:4661}] to 8.142.46.67:27017
2022-02-28 00:03:11.132 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:470, serverValue:4677}] to 8.142.46.67:27017
2022-02-28 00:03:11.249 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:471, serverValue:4678}] to 8.142.46.67:27017
2022-02-28 00:03:11.374 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:472, serverValue:4680}] to 8.142.46.67:27017
2022-02-28 00:03:11.477 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:473, serverValue:4681}] to 8.142.46.67:27017
2022-02-28 00:03:11.622 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:474, serverValue:4682}] to 8.142.46.67:27017
2022-02-28 00:03:11.763 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:475, serverValue:4683}] to 8.142.46.67:27017
2022-02-28 00:03:11.882 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:476, serverValue:4684}] to 8.142.46.67:27017
2022-02-28 00:03:12.005 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:477, serverValue:4685}] to 8.142.46.67:27017
2022-02-28 00:08:36.090 [cluster-ClusterId{value='621b84b3bc236e09563ec6ea', description='null'}-8.142.46.67:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:478, serverValue:4691}] to 8.142.46.67:27017
2022-02-28 00:08:47.275 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:458, serverValue:4662}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.277 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:459, serverValue:4663}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.279 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:460, serverValue:4664}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.281 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:461, serverValue:4668}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.282 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:462, serverValue:4669}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.284 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:463, serverValue:4670}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.286 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:464, serverValue:4671}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.287 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:465, serverValue:4672}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.288 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:466, serverValue:4673}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.289 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:467, serverValue:4674}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.290 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:468, serverValue:4675}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.291 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:469, serverValue:4676}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.292 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:470, serverValue:4677}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.293 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:471, serverValue:4678}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.294 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:472, serverValue:4680}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.296 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:473, serverValue:4681}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.296 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:474, serverValue:4682}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.298 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:475, serverValue:4683}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.299 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:476, serverValue:4684}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.301 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:477, serverValue:4685}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:08:47.420 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:479, serverValue:4693}] to 8.142.46.67:27017
2022-02-28 00:08:47.539 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:480, serverValue:4694}] to 8.142.46.67:27017
2022-02-28 00:08:47.650 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:481, serverValue:4695}] to 8.142.46.67:27017
2022-02-28 00:08:47.764 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:482, serverValue:4696}] to 8.142.46.67:27017
2022-02-28 00:08:47.879 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:483, serverValue:4697}] to 8.142.46.67:27017
2022-02-28 00:08:48.000 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:484, serverValue:4698}] to 8.142.46.67:27017
2022-02-28 00:08:48.117 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:485, serverValue:4699}] to 8.142.46.67:27017
2022-02-28 00:08:48.220 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:486, serverValue:4700}] to 8.142.46.67:27017
2022-02-28 00:08:48.334 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:487, serverValue:4701}] to 8.142.46.67:27017
2022-02-28 00:08:48.453 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:488, serverValue:4702}] to 8.142.46.67:27017
2022-02-28 00:08:48.568 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:489, serverValue:4703}] to 8.142.46.67:27017
2022-02-28 00:08:48.682 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:490, serverValue:4704}] to 8.142.46.67:27017
2022-02-28 00:08:48.795 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:491, serverValue:4705}] to 8.142.46.67:27017
2022-02-28 00:08:48.915 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:492, serverValue:4706}] to 8.142.46.67:27017
2022-02-28 00:08:49.028 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:493, serverValue:4707}] to 8.142.46.67:27017
2022-02-28 00:08:49.156 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:494, serverValue:4708}] to 8.142.46.67:27017
2022-02-28 00:08:49.272 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:495, serverValue:4709}] to 8.142.46.67:27017
2022-02-28 00:08:49.385 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:496, serverValue:4710}] to 8.142.46.67:27017
2022-02-28 00:08:49.505 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:497, serverValue:4711}] to 8.142.46.67:27017
2022-02-28 00:08:49.624 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:498, serverValue:4712}] to 8.142.46.67:27017
2022-02-28 00:13:53.678 [cluster-ClusterId{value='621b84b3bc236e09563ec6ea', description='null'}-8.142.46.67:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:499, serverValue:4724}] to 8.142.46.67:27017
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:479, serverValue:4693}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:480, serverValue:4694}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:481, serverValue:4695}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:482, serverValue:4696}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:483, serverValue:4697}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:484, serverValue:4698}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:485, serverValue:4699}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:486, serverValue:4700}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:487, serverValue:4701}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:488, serverValue:4702}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:489, serverValue:4703}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:490, serverValue:4704}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:491, serverValue:4705}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:492, serverValue:4706}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.755 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:493, serverValue:4707}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:494, serverValue:4708}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:495, serverValue:4709}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:496, serverValue:4710}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:497, serverValue:4711}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:498, serverValue:4712}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:19:10.868 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:500, serverValue:4731}] to 8.142.46.67:27017
2022-02-28 00:19:10.958 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:501, serverValue:4732}] to 8.142.46.67:27017
2022-02-28 00:19:11.057 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:502, serverValue:4733}] to 8.142.46.67:27017
2022-02-28 00:19:11.148 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:503, serverValue:4734}] to 8.142.46.67:27017
2022-02-28 00:19:11.237 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:504, serverValue:4735}] to 8.142.46.67:27017
2022-02-28 00:19:11.324 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:505, serverValue:4736}] to 8.142.46.67:27017
2022-02-28 00:19:11.420 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:506, serverValue:4737}] to 8.142.46.67:27017
2022-02-28 00:19:11.539 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:507, serverValue:4738}] to 8.142.46.67:27017
2022-02-28 00:19:11.627 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:508, serverValue:4739}] to 8.142.46.67:27017
2022-02-28 00:19:11.727 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:509, serverValue:4740}] to 8.142.46.67:27017
2022-02-28 00:19:11.828 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:510, serverValue:4741}] to 8.142.46.67:27017
2022-02-28 00:19:11.916 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:511, serverValue:4742}] to 8.142.46.67:27017
2022-02-28 00:19:12.020 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:512, serverValue:4743}] to 8.142.46.67:27017
2022-02-28 00:19:12.116 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:513, serverValue:4744}] to 8.142.46.67:27017
2022-02-28 00:19:12.237 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:514, serverValue:4745}] to 8.142.46.67:27017
2022-02-28 00:19:12.327 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:515, serverValue:4746}] to 8.142.46.67:27017
2022-02-28 00:19:12.431 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:516, serverValue:4747}] to 8.142.46.67:27017
2022-02-28 00:19:12.535 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:517, serverValue:4748}] to 8.142.46.67:27017
2022-02-28 00:19:12.636 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:518, serverValue:4749}] to 8.142.46.67:27017
2022-02-28 00:19:12.738 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:519, serverValue:4750}] to 8.142.46.67:27017
2022-02-28 00:19:30.561 [cluster-ClusterId{value='621b84b3bc236e09563ec6ea', description='null'}-8.142.46.67:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:520, serverValue:4751}] to 8.142.46.67:27017
2022-02-28 00:20:10.754 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:500, serverValue:4731}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:501, serverValue:4732}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:502, serverValue:4733}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.756 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:503, serverValue:4734}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:504, serverValue:4735}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:505, serverValue:4736}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:506, serverValue:4737}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:507, serverValue:4738}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:508, serverValue:4739}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:509, serverValue:4740}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:510, serverValue:4741}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:511, serverValue:4742}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.757 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:512, serverValue:4743}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
2022-02-28 00:20:10.758 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:513, serverValue:4744}] to 8.142.46.67:27017 because there was a socket exception raised on another connection from this pool.
